timestamp,value
1991-12-30,4764.0
1991-12-31,3025.0
1992-01-01,0.0
1992-01-02,3867.0
1992-01-03,2659.0
1992-01-04,0.0
1992-01-05,0.0
1992-01-06,4929.0
1992-01-07,5224.0
1992-01-08,6739.0
1992-01-09,4398.0
1992-01-10,3816.0
1992-01-11,0.0
1992-01-12,0.0
1992-01-13,4119.0
1992-01-14,3277.0
1992-01-15,1860.0
1992-01-16,3175.0
1992-01-17,2784.0
1992-01-18,0.0
1992-01-19,0.0
1992-01-20,0.0
1992-01-21,2123.0
1992-01-22,2894.0
1992-01-23,4222.0
1992-01-24,3617.0
1992-01-25,0.0
1992-01-26,0.0
1992-01-27,3856.0
1992-01-28,3627.0
1992-01-29,2101.0
1992-01-30,2775.0
1992-01-31,2767.0
1992-02-01,0.0
1992-02-02,0.0
1992-02-03,2538.0
1992-02-04,2149.0
1992-02-05,2640.0
1992-02-06,4004.0
1992-02-07,4468.0
1992-02-08,0.0
1992-02-09,0.0
1992-02-10,3868.0
1992-02-11,4442.0
1992-02-12,3515.0
1992-02-13,2544.0
1992-02-14,3148.0
1992-02-15,0.0
1992-02-16,0.0
1992-02-17,0.0
1992-02-18,2410.0
1992-02-19,3527.0
1992-02-20,2131.0
1992-02-21,3146.0
1992-02-22,0.0
1992-02-23,0.0
1992-02-24,4438.0
1992-02-25,4968.0
1992-02-26,3361.0
1992-02-27,2493.0
1992-02-28,2910.0
1992-02-29,0.0
1992-03-01,0.0
1992-03-02,2948.0
1992-03-03,2580.0
1992-03-04,2224.0
1992-03-05,3725.0
1992-03-06,4962.0
1992-03-07,0.0
1992-03-08,0.0
1992-03-09,4532.0
1992-03-10,4147.0
1992-03-11,3053.0
1992-03-12,1918.0
1992-03-13,3550.0
1992-03-14,0.0
1992-03-15,0.0
1992-03-16,2007.0
1992-03-17,2629.0
1992-03-18,1609.0
1992-03-19,2252.0
1992-03-20,5208.0
1992-03-21,0.0
1992-03-22,0.0
1992-03-23,3690.0
1992-03-24,3028.0
1992-03-25,3137.0
1992-03-26,1923.0
1992-03-27,3396.0
1992-03-28,0.0
1992-03-29,0.0
1992-03-30,2048.0
1992-03-31,2136.0
1992-04-01,1908.0
1992-04-02,2608.0
1992-04-03,3001.0
1992-04-04,0.0
1992-04-05,0.0
1992-04-06,3406.0
1992-04-07,4719.0
1992-04-08,3050.0
1992-04-09,3165.0
1992-04-10,3164.0
1992-04-11,0.0
1992-04-12,0.0
1992-04-13,2777.0
1992-04-14,3512.0
1992-04-15,1685.0
1992-04-16,2103.0
1992-04-17,2486.0
1992-04-18,0.0
1992-04-19,0.0
1992-04-20,1822.0
1992-04-21,3272.0
1992-04-22,3852.0
1992-04-23,2459.0
1992-04-24,2877.0
1992-04-25,0.0
1992-04-26,0.0
1992-04-27,3532.0
1992-04-28,2806.0
1992-04-29,2473.0
1992-04-30,2478.0
1992-05-01,2946.0
1992-05-02,0.0
1992-05-03,0.0
1992-05-04,2231.0
1992-05-05,2469.0
1992-05-06,3719.0
1992-05-07,4475.0
1992-05-08,3697.0
1992-05-09,0.0
1992-05-10,0.0
1992-05-11,3639.0
1992-05-12,4126.0
1992-05-13,2182.0
1992-05-14,2501.0
1992-05-15,3223.0
1992-05-16,0.0
1992-05-17,0.0
1992-05-18,2263.0
1992-05-19,1773.0
1992-05-20,2379.0
1992-05-21,2982.0
1992-05-22,3828.0
1992-05-23,0.0
1992-05-24,0.0
1992-05-25,0.0
1992-05-26,3149.0
1992-05-27,3275.0
1992-05-28,2446.0
1992-05-29,2282.0
1992-05-30,0.0
1992-05-31,0.0
1992-06-01,3850.0
1992-06-02,2456.0
1992-06-03,2428.0
1992-06-04,3694.0
1992-06-05,3941.0
1992-06-06,0.0
1992-06-07,0.0
1992-06-08,4247.0
1992-06-09,4299.0
1992-06-10,2608.0
1992-06-11,2625.0
1992-06-12,3843.0
1992-06-13,0.0
1992-06-14,0.0
1992-06-15,1963.0
1992-06-16,2504.0
1992-06-17,1944.0
1992-06-18,1937.0
1992-06-19,4005.0
1992-06-20,0.0
1992-06-21,0.0
1992-06-22,3449.0
1992-06-23,3752.0
1992-06-24,2892.0
1992-06-25,3117.0
1992-06-26,2853.0
1992-06-27,0.0
1992-06-28,0.0
1992-06-29,2639.0
1992-06-30,2426.0
1992-07-01,1629.0
1992-07-02,2035.0
1992-07-03,38.0
1992-07-04,0.0
1992-07-05,0.0
1992-07-06,3137.0
1992-07-07,4037.0
1992-07-08,8201.0
1992-07-09,3262.0
1992-07-10,3000.0
1992-07-11,0.0
1992-07-12,0.0
1992-07-13,2403.0
1992-07-14,2653.0
1992-07-15,2606.0
1992-07-16,1889.0
1992-07-17,3047.0
1992-07-18,0.0
1992-07-19,0.0
1992-07-20,1814.0
1992-07-21,3121.0
1992-07-22,3791.0
1992-07-23,3180.0
1992-07-24,3783.0
1992-07-25,0.0
1992-07-26,0.0
1992-07-27,2178.0
1992-07-28,2726.0
1992-07-29,2697.0
1992-07-30,1942.0
1992-07-31,3003.0
1992-08-01,0.0
1992-08-02,0.0
1992-08-03,1879.0
1992-08-04,2226.0
1992-08-05,2198.0
1992-08-06,3684.0
1992-08-07,4764.0
1992-08-08,0.0
1992-08-09,0.0
1992-08-10,3824.0
1992-08-11,4489.0
1992-08-12,3092.0
1992-08-13,1954.0
1992-08-14,3761.0
1992-08-15,0.0
1992-08-16,0.0
1992-08-17,1876.0
1992-08-18,2227.0
1992-08-19,2223.0
1992-08-20,2489.0
1992-08-21,4544.0
1992-08-22,0.0
1992-08-23,0.0
1992-08-24,2966.0
1992-08-25,3313.0
1992-08-26,2509.0
1992-08-27,2072.0
1992-08-28,2996.0
1992-08-29,0.0
1992-08-30,0.0
1992-08-31,2242.0
1992-09-01,2327.0
1992-09-02,1996.0
1992-09-03,2327.0
1992-09-04,3181.0
1992-09-05,0.0
1992-09-06,0.0
1992-09-07,0.0
1992-09-08,4303.0
1992-09-09,4440.0
1992-09-10,2663.0
1992-09-11,3080.0
1992-09-12,0.0
1992-09-13,0.0
1992-09-14,3111.0
1992-09-15,3765.0
1992-09-16,2229.0
1992-09-17,2211.0
1992-09-18,3153.0
1992-09-19,0.0
1992-09-20,0.0
1992-09-21,3280.0
1992-09-22,3809.0
1992-09-23,3606.0
1992-09-24,2592.0
1992-09-25,3601.0
1992-09-26,0.0
1992-09-27,0.0
1992-09-28,2035.0
1992-09-29,2734.0
1992-09-30,1881.0
1992-10-01,2592.0
1992-10-02,3444.0
1992-10-03,0.0
1992-10-04,0.0
1992-10-05,1851.0
1992-10-06,4496.0
1992-10-07,4956.0
1992-10-08,3644.0
1992-10-09,3456.0
1992-10-10,0.0
1992-10-11,0.0
1992-10-12,0.0
1992-10-13,2373.0
1992-10-14,2908.0
1992-10-15,2359.0
1992-10-16,2216.0
1992-10-17,0.0
1992-10-18,0.0
1992-10-19,3185.0
1992-10-20,2580.0
1992-10-21,3528.0
1992-10-22,3471.0
1992-10-23,3275.0
1992-10-24,0.0
1992-10-25,0.0
1992-10-26,3462.0
1992-10-27,2893.0
1992-10-28,2205.0
1992-10-29,2319.0
1992-10-30,3247.0
1992-10-31,0.0
1992-11-01,0.0
1992-11-02,2829.0
1992-11-03,2339.0
1992-11-04,2100.0
1992-11-05,3469.0
1992-11-06,5640.0
1992-11-07,0.0
1992-11-08,0.0
1992-11-09,3408.0
1992-11-10,4096.0
1992-11-11,0.0
1992-11-12,2101.0
1992-11-13,2447.0
1992-11-14,0.0
1992-11-15,0.0
1992-11-16,5035.0
1992-11-17,2117.0
1992-11-18,2536.0
1992-11-19,2372.0
1992-11-20,4141.0
1992-11-21,0.0
1992-11-22,0.0
1992-11-23,4214.0
1992-11-24,3106.0
1992-11-25,2579.0
1992-11-26,0.0
1992-11-27,2230.0
1992-11-28,0.0
1992-11-29,0.0
1992-11-30,3810.0
1992-12-01,2991.0
1992-12-02,3215.0
1992-12-03,2767.0
1992-12-04,3871.0
1992-12-05,0.0
1992-12-06,0.0
1992-12-07,3951.0
1992-12-08,3953.0
1992-12-09,2827.0
1992-12-10,3816.0
1992-12-11,2561.0
1992-12-12,0.0
1992-12-13,0.0
1992-12-14,3164.0
1992-12-15,2080.0
1992-12-16,1917.0
1992-12-17,2395.0
1992-12-18,2623.0
1992-12-19,0.0
1992-12-20,0.0
1992-12-21,2843.0
1992-12-22,4929.0
1992-12-23,3655.0
1992-12-24,3990.0
1992-12-25,0.0
1992-12-26,0.0
1992-12-27,0.0
1992-12-28,2998.0
1992-12-29,4834.0
1992-12-30,4968.0
1992-12-31,3757.0
1993-01-01,0.0
1993-01-02,0.0
1993-01-03,0.0
1993-01-04,3039.0
1993-01-05,3876.0
1993-01-06,5910.0
1993-01-07,6192.0
1993-01-08,6796.0
1993-01-09,0.0
1993-01-10,0.0
1993-01-11,5739.0
1993-01-12,4792.0
1993-01-13,5007.0
1993-01-14,2980.0
1993-01-15,3544.0
1993-01-16,0.0
1993-01-17,0.0
1993-01-18,0.0
1993-01-19,2122.0
1993-01-20,2326.0
1993-01-21,2123.0
1993-01-22,3452.0
1993-01-23,0.0
1993-01-24,0.0
1993-01-25,3621.0
1993-01-26,4462.0
1993-01-27,3198.0
1993-01-28,2747.0
1993-01-29,3351.0
1993-01-30,0.0
1993-01-31,0.0
1993-02-01,2780.0
1993-02-02,3821.0
1993-02-03,2196.0
1993-02-04,3825.0
1993-02-05,5012.0
1993-02-06,0.0
1993-02-07,0.0
1993-02-08,4175.0
1993-02-09,4624.0
1993-02-10,3136.0
1993-02-11,2145.0
1993-02-12,4118.0
1993-02-13,0.0
1993-02-14,0.0
1993-02-15,0.0
1993-02-16,2160.0
1993-02-17,2552.0
1993-02-18,2474.0
1993-02-19,2672.0
1993-02-20,0.0
1993-02-21,0.0
1993-02-22,4695.0
1993-02-23,4963.0
1993-02-24,2474.0
1993-02-25,3445.0
1993-02-26,3008.0
1993-02-27,0.0
1993-02-28,0.0
1993-03-01,3213.0
1993-03-02,3235.0
1993-03-03,2462.0
1993-03-04,3732.0
1993-03-05,4901.0
1993-03-06,0.0
1993-03-07,0.0
1993-03-08,4195.0
1993-03-09,4486.0
1993-03-10,3194.0
1993-03-11,2802.0
1993-03-12,3287.0
1993-03-13,0.0
1993-03-14,0.0
1993-03-15,2134.0
1993-03-16,2542.0
1993-03-17,1827.0
1993-03-18,2377.0
1993-03-19,3534.0
1993-03-20,0.0
1993-03-21,0.0
1993-03-22,3757.0
1993-03-23,4010.0
1993-03-24,3477.0
1993-03-25,2689.0
1993-03-26,2835.0
1993-03-27,0.0
1993-03-28,0.0
1993-03-29,2716.0
1993-03-30,2297.0
1993-03-31,1693.0
1993-04-01,3749.0
1993-04-02,3235.0
1993-04-03,0.0
1993-04-04,0.0
1993-04-05,2320.0
1993-04-06,4120.0
1993-04-07,4537.0
1993-04-08,3122.0
1993-04-09,3292.0
1993-04-10,0.0
1993-04-11,0.0
1993-04-12,2579.0
1993-04-13,2965.0
1993-04-14,3867.0
1993-04-15,2658.0
1993-04-16,3135.0
1993-04-17,0.0
1993-04-18,0.0
1993-04-19,1610.0
1993-04-20,2401.0
1993-04-21,3153.0
1993-04-22,2902.0
1993-04-23,3652.0
1993-04-24,0.0
1993-04-25,0.0
1993-04-26,2615.0
1993-04-27,3257.0
1993-04-28,2627.0
1993-04-29,3467.0
1993-04-30,2990.0
1993-05-01,0.0
1993-05-02,0.0
1993-05-03,2917.0
1993-05-04,2472.0
1993-05-05,2166.0
1993-05-06,3725.0
1993-05-07,3909.0
1993-05-08,0.0
1993-05-09,0.0
1993-05-10,4088.0
1993-05-11,4718.0
1993-05-12,3324.0
1993-05-13,2212.0
1993-05-14,4203.0
1993-05-15,0.0
1993-05-16,0.0
1993-05-17,2153.0
1993-05-18,2509.0
1993-05-19,2152.0
1993-05-20,2639.0
1993-05-21,4189.0
1993-05-22,0.0
1993-05-23,0.0
1993-05-24,2439.0
1993-05-25,4323.0
1993-05-26,2535.0
1993-05-27,3317.0
1993-05-28,3566.0
1993-05-29,0.0
1993-05-30,0.0
1993-05-31,0.0
1993-06-01,2940.0
1993-06-02,2385.0
1993-06-03,2517.0
1993-06-04,2870.0
1993-06-05,0.0
1993-06-06,0.0
1993-06-07,5803.0
1993-06-08,5319.0
1993-06-09,3041.0
1993-06-10,3687.0
1993-06-11,2862.0
1993-06-12,0.0
1993-06-13,0.0
1993-06-14,3016.0
1993-06-15,2152.0
1993-06-16,2152.0
1993-06-17,2436.0
1993-06-18,2829.0
1993-06-19,0.0
1993-06-20,0.0
1993-06-21,3270.0
1993-06-22,4061.0
1993-06-23,3282.0
1993-06-24,3182.0
1993-06-25,4483.0
1993-06-26,0.0
1993-06-27,0.0
1993-06-28,2063.0
1993-06-29,2991.0
1993-06-30,2326.0
1993-07-01,3115.0
1993-07-02,3268.0
1993-07-03,0.0
1993-07-04,0.0
1993-07-05,0.0
1993-07-06,2597.0
1993-07-07,4716.0
1993-07-08,5270.0
1993-07-09,3512.0
1993-07-10,0.0
1993-07-11,0.0
1993-07-12,3209.0
1993-07-13,3188.0
1993-07-14,2680.0
1993-07-15,4358.0
1993-07-16,2512.0
1993-07-17,0.0
1993-07-18,0.0
1993-07-19,2876.0
1993-07-20,2320.0
1993-07-21,3188.0
1993-07-22,4132.0
1993-07-23,3834.0
1993-07-24,0.0
1993-07-25,0.0
1993-07-26,2942.0
1993-07-27,3007.0
1993-07-28,2264.0
1993-07-29,2769.0
1993-07-30,2703.0
1993-07-31,0.0
1993-08-01,0.0
1993-08-02,2865.0
1993-08-03,2640.0
1993-08-04,2143.0
1993-08-05,4140.0
1993-08-06,4677.0
1993-08-07,0.0
1993-08-08,0.0
1993-08-09,3136.0
1993-08-10,3492.0
1993-08-11,4236.0
1993-08-12,2263.0
1993-08-13,3735.0
1993-08-14,0.0
1993-08-15,0.0
1993-08-16,1800.0
1993-08-17,2850.0
1993-08-18,2012.0
1993-08-19,2712.0
1993-08-20,4222.0
1993-08-21,0.0
1993-08-22,0.0
1993-08-23,3334.0
1993-08-24,4024.0
1993-08-25,2558.0
1993-08-26,2253.0
1993-08-27,3236.0
1993-08-28,0.0
1993-08-29,0.0
1993-08-30,1945.0
1993-08-31,2547.0
1993-09-01,3028.0
1993-09-02,2813.0
1993-09-03,2606.0
1993-09-04,0.0
1993-09-05,0.0
1993-09-06,0.0
1993-09-07,3010.0
1993-09-08,4782.0
1993-09-09,3779.0
1993-09-10,2897.0
1993-09-11,0.0
1993-09-12,0.0
1993-09-13,3469.0
1993-09-14,3554.0
1993-09-15,3364.0
1993-09-16,2588.0
1993-09-17,2510.0
1993-09-18,0.0
1993-09-19,0.0
1993-09-20,2797.0
1993-09-21,3518.0
1993-09-22,4012.0
1993-09-23,3138.0
1993-09-24,3531.0
1993-09-25,0.0
1993-09-26,0.0
1993-09-27,2709.0
1993-09-28,3155.0
1993-09-29,2277.0
1993-09-30,2081.0
1993-10-01,4526.0
1993-10-02,0.0
1993-10-03,0.0
1993-10-04,1774.0
1993-10-05,3355.0
1993-10-06,3689.0
1993-10-07,4037.0
1993-10-08,3890.0
1993-10-09,0.0
1993-10-10,0.0
1993-10-11,0.0
1993-10-12,3269.0
1993-10-13,4274.0
1993-10-14,2434.0
1993-10-15,3311.0
1993-10-16,0.0
1993-10-17,0.0
1993-10-18,2932.0
1993-10-19,2676.0
1993-10-20,2599.0
1993-10-21,3061.0
1993-10-22,4354.0
1993-10-23,0.0
1993-10-24,0.0
1993-10-25,3365.0
1993-10-26,3620.0
1993-10-27,2794.0
1993-10-28,2664.0
1993-10-29,3644.0
1993-10-30,0.0
1993-10-31,0.0
1993-11-01,2990.0
1993-11-02,3117.0
1993-11-03,1982.0
1993-11-04,3695.0
1993-11-05,4057.0
1993-11-06,0.0
1993-11-07,0.0
1993-11-08,3804.0
1993-11-09,4025.0
1993-11-10,3975.0
1993-11-11,0.0
1993-11-12,2370.0
1993-11-13,0.0
1993-11-14,0.0
1993-11-15,4249.0
1993-11-16,2721.0
1993-11-17,2170.0
1993-11-18,2633.0
1993-11-19,3317.0
1993-11-20,0.0
1993-11-21,0.0
1993-11-22,4174.0
1993-11-23,4339.0
1993-11-24,3397.0
1993-11-25,0.0
1993-11-26,3243.0
1993-11-27,0.0
1993-11-28,0.0
1993-11-29,2516.0
1993-11-30,3417.0
1993-12-01,4546.0
1993-12-02,2904.0
1993-12-03,2312.0
1993-12-04,0.0
1993-12-05,0.0
1993-12-06,4200.0
1993-12-07,4928.0
1993-12-08,3467.0
1993-12-09,2873.0
1993-12-10,3042.0
1993-12-11,0.0
1993-12-12,0.0
1993-12-13,2507.0
1993-12-14,2512.0
1993-12-15,3404.0
1993-12-16,2067.0
1993-12-17,3561.0
1993-12-18,0.0
1993-12-19,0.0
1993-12-20,2081.0
1993-12-21,3320.0
1993-12-22,4436.0
1993-12-23,3546.0
1993-12-24,802.0
1993-12-25,0.0
1993-12-26,0.0
1993-12-27,2697.0
1993-12-28,5055.0
1993-12-29,6157.0
1993-12-30,4722.0
1993-12-31,51.0
1994-01-01,0.0
1994-01-02,0.0
1994-01-03,4233.0
1994-01-04,3937.0
1994-01-05,7042.0
1994-01-06,8012.0
1994-01-07,5179.0
1994-01-08,0.0
1994-01-09,0.0
1994-01-10,4657.0
1994-01-11,5497.0
1994-01-12,5835.0
1994-01-13,2467.0
1994-01-14,2309.0
1994-01-15,0.0
1994-01-16,0.0
1994-01-17,0.0
1994-01-18,4068.0
1994-01-19,2604.0
1994-01-20,2146.0
1994-01-21,2684.0
1994-01-22,0.0
1994-01-23,0.0
1994-01-24,4428.0
1994-01-25,4941.0
1994-01-26,3770.0
1994-01-27,3869.0
1994-01-28,2900.0
1994-01-29,0.0
1994-01-30,0.0
1994-01-31,3337.0
1994-02-01,4301.0
1994-02-02,2177.0
1994-02-03,2846.0
1994-02-04,4010.0
1994-02-05,0.0
1994-02-06,0.0
1994-02-07,3841.0
1994-02-08,4683.0
1994-02-09,4835.0
1994-02-10,2974.0
1994-02-11,2729.0
1994-02-12,0.0
1994-02-13,0.0
1994-02-14,3713.0
1994-02-15,3853.0
1994-02-16,2101.0
1994-02-17,2985.0
1994-02-18,3632.0
1994-02-19,0.0
1994-02-20,0.0
1994-02-21,0.0
1994-02-22,3017.0
1994-02-23,4227.0
1994-02-24,4872.0
1994-02-25,3334.0
1994-02-26,0.0
1994-02-27,0.0
1994-02-28,4383.0
1994-03-01,4163.0
1994-03-02,3604.0
1994-03-03,3312.0
1994-03-04,4761.0
1994-03-05,0.0
1994-03-06,0.0
1994-03-07,3611.0
1994-03-08,6229.0
1994-03-09,3993.0
1994-03-10,3115.0
1994-03-11,3364.0
1994-03-12,0.0
1994-03-13,0.0
1994-03-14,2043.0
1994-03-15,3684.0
1994-03-16,2378.0
1994-03-17,2704.0
1994-03-18,4013.0
1994-03-19,0.0
1994-03-20,0.0
1994-03-21,2870.0
1994-03-22,5328.0
1994-03-23,3664.0
1994-03-24,2741.0
1994-03-25,4292.0
1994-03-26,0.0
1994-03-27,0.0
1994-03-28,2186.0
1994-03-29,3411.0
1994-03-30,2375.0
1994-03-31,2354.0
1994-04-01,3693.0
1994-04-02,0.0
1994-04-03,0.0
1994-04-04,2164.0
1994-04-05,3324.0
1994-04-06,5207.0
1994-04-07,4238.0
1994-04-08,3060.0
1994-04-09,0.0
1994-04-10,0.0
1994-04-11,3291.0
1994-04-12,4457.0
1994-04-13,2675.0
1994-04-14,2595.0
1994-04-15,3609.0
1994-04-16,0.0
1994-04-17,0.0
1994-04-18,2309.0
1994-04-19,2574.0
1994-04-20,2464.0
1994-04-21,2773.0
1994-04-22,4291.0
1994-04-23,0.0
1994-04-24,0.0
1994-04-25,2710.0
1994-04-26,4826.0
1994-04-27,2334.0
1994-04-28,2269.0
1994-04-29,4663.0
1994-04-30,0.0
1994-05-01,0.0
1994-05-02,3436.0
1994-05-03,3224.0
1994-05-04,2520.0
1994-05-05,4062.0
1994-05-06,4482.0
1994-05-07,0.0
1994-05-08,0.0
1994-05-09,3033.0
1994-05-10,4295.0
1994-05-11,3978.0
1994-05-12,3209.0
1994-05-13,3798.0
1994-05-14,0.0
1994-05-15,0.0
1994-05-16,2082.0
1994-05-17,3615.0
1994-05-18,2569.0
1994-05-19,2364.0
1994-05-20,4589.0
1994-05-21,0.0
1994-05-22,0.0
1994-05-23,3235.0
1994-05-24,4359.0
1994-05-25,3388.0
1994-05-26,2706.0
1994-05-27,3814.0
1994-05-28,0.0
1994-05-29,0.0
1994-05-30,0.0
1994-05-31,1975.0
1994-06-01,3687.0
1994-06-02,2308.0
1994-06-03,2708.0
1994-06-04,0.0
1994-06-05,0.0
1994-06-06,4342.0
1994-06-07,6216.0
1994-06-08,4368.0
1994-06-09,3367.0
1994-06-10,3533.0
1994-06-11,0.0
1994-06-12,0.0
1994-06-13,2874.0
1994-06-14,3866.0
1994-06-15,1984.0
1994-06-16,1964.0
1994-06-17,3160.0
1994-06-18,0.0
1994-06-19,0.0
1994-06-20,2372.0
1994-06-21,4083.0
1994-06-22,4870.0
1994-06-23,3401.0
1994-06-24,4124.0
1994-06-25,0.0
1994-06-26,0.0
1994-06-27,2521.0
1994-06-28,3521.0
1994-06-29,2162.0
1994-06-30,2261.0
1994-07-01,4554.0
1994-07-02,0.0
1994-07-03,0.0
1994-07-04,0.0
1994-07-05,2151.0
1994-07-06,3450.0
1994-07-07,4481.0
1994-07-08,5047.0
1994-07-09,0.0
1994-07-10,0.0
1994-07-11,4070.0
1994-07-12,4478.0
1994-07-13,4063.0
1994-07-14,2848.0
1994-07-15,2963.0
1994-07-16,0.0
1994-07-17,0.0
1994-07-18,3662.0
1994-07-19,2523.0
1994-07-20,2765.0
1994-07-21,3217.0
1994-07-22,4776.0
1994-07-23,0.0
1994-07-24,0.0
1994-07-25,2549.0
1994-07-26,3943.0
1994-07-27,3837.0
1994-07-28,2364.0
1994-07-29,3790.0
1994-07-30,0.0
1994-07-31,0.0
1994-08-01,2786.0
1994-08-02,3305.0
1994-08-03,2420.0
1994-08-04,4003.0
1994-08-05,3907.0
1994-08-06,0.0
1994-08-07,0.0
1994-08-08,4307.0
1994-08-09,4764.0
1994-08-10,2393.0
1994-08-11,3203.0
1994-08-12,4115.0
1994-08-13,0.0
1994-08-14,0.0
1994-08-15,2048.0
1994-08-16,3197.0
1994-08-17,2576.0
1994-08-18,2254.0
1994-08-19,4257.0
1994-08-20,0.0
1994-08-21,0.0
1994-08-22,3647.0
1994-08-23,4086.0
1994-08-24,3221.0
1994-08-25,2758.0
1994-08-26,3440.0
1994-08-27,0.0
1994-08-28,0.0
1994-08-29,1725.0
1994-08-30,3565.0
1994-08-31,1968.0
1994-09-01,3780.0
1994-09-02,3360.0
1994-09-03,0.0
1994-09-04,0.0
1994-09-05,0.0
1994-09-06,1976.0
1994-09-07,4884.0
1994-09-08,4727.0
1994-09-09,3219.0
1994-09-10,0.0
1994-09-11,0.0
1994-09-12,2904.0
1994-09-13,4631.0
1994-09-14,3032.0
1994-09-15,3004.0
1994-09-16,3220.0
1994-09-17,0.0
1994-09-18,0.0
1994-09-19,3337.0
1994-09-20,2903.0
1994-09-21,3110.0
1994-09-22,3957.0
1994-09-23,4376.0
1994-09-24,0.0
1994-09-25,0.0
1994-09-26,2625.0
1994-09-27,4181.0
1994-09-28,2668.0
1994-09-29,2684.0
1994-09-30,2876.0
1994-10-01,0.0
1994-10-02,0.0
1994-10-03,4255.0
1994-10-04,2716.0
1994-10-05,2234.0
1994-10-06,4162.0
1994-10-07,4285.0
1994-10-08,0.0
1994-10-09,0.0
1994-10-10,0.0
1994-10-11,3437.0
1994-10-12,5142.0
1994-10-13,3175.0
1994-10-14,2646.0
1994-10-15,0.0
1994-10-16,0.0
1994-10-17,4009.0
1994-10-18,4512.0
1994-10-19,2517.0
1994-10-20,3481.0
1994-10-21,3836.0
1994-10-22,0.0
1994-10-23,0.0
1994-10-24,3821.0
1994-10-25,4565.0
1994-10-26,3456.0
1994-10-27,2405.0
1994-10-28,4228.0
1994-10-29,0.0
1994-10-30,0.0
1994-10-31,1987.0
1994-11-01,3798.0
1994-11-02,2955.0
1994-11-03,2288.0
1994-11-04,5140.0
1994-11-05,0.0
1994-11-06,0.0
1994-11-07,3326.0
1994-11-08,5307.0
1994-11-09,3564.0
1994-11-10,4002.0
1994-11-11,0.0
1994-11-12,0.0
1994-11-13,0.0
1994-11-14,3397.0
1994-11-15,3360.0
1994-11-16,3009.0
1994-11-17,2223.0
1994-11-18,2479.0
1994-11-19,0.0
1994-11-20,0.0
1994-11-21,3684.0
1994-11-22,5512.0
1994-11-23,4166.0
1994-11-24,0.0
1994-11-25,3178.0
1994-11-26,0.0
1994-11-27,0.0
1994-11-28,3425.0
1994-11-29,2686.0
1994-11-30,5299.0
1994-12-01,3369.0
1994-12-02,2906.0
1994-12-03,0.0
1994-12-04,0.0
1994-12-05,3437.0
1994-12-06,4896.0
1994-12-07,5033.0
1994-12-08,3015.0
1994-12-09,3153.0
1994-12-10,0.0
1994-12-11,0.0
1994-12-12,3388.0
1994-12-13,3242.0
1994-12-14,2981.0
1994-12-15,2292.0
1994-12-16,4178.0
1994-12-17,0.0
1994-12-18,0.0
1994-12-19,2693.0
1994-12-20,3336.0
1994-12-21,3262.0
1994-12-22,4741.0
1994-12-23,4289.0
1994-12-24,0.0
1994-12-25,0.0
1994-12-26,0.0
1994-12-27,2976.0
1994-12-28,5649.0
1994-12-29,4118.0
1994-12-30,4615.0
1994-12-31,0.0
1995-01-01,0.0
1995-01-02,0.0
1995-01-03,8432.0
1995-01-04,2112.0
1995-01-05,3283.0
1995-01-06,1706.0
1995-01-07,0.0
1995-01-08,0.0
1995-01-09,6900.0
1995-01-10,8618.0
1995-01-11,6344.0
1995-01-12,3307.0
1995-01-13,6751.0
1995-01-14,0.0
1995-01-15,0.0
1995-01-16,0.0
1995-01-17,6262.0
1995-01-18,2226.0
1995-01-19,3076.0
1995-01-20,3574.0
1995-01-21,0.0
1995-01-22,0.0
1995-01-23,5552.0
1995-01-24,1874.0
1995-01-25,4797.0
1995-01-26,4329.0
1995-01-27,3847.0
1995-01-28,0.0
1995-01-29,0.0
1995-01-30,3967.0
1995-01-31,3768.0
1995-02-01,6165.0
1995-02-02,3713.0
1995-02-03,2575.0
1995-02-04,0.0
1995-02-05,0.0
1995-02-06,4818.0
1995-02-07,4168.0
1995-02-08,2974.0
1995-02-09,4135.0
1995-02-10,3279.0
1995-02-11,0.0
1995-02-12,0.0
1995-02-13,3051.0
1995-02-14,5474.0
1995-02-15,2550.0
1995-02-16,3759.0
1995-02-17,4569.0
1995-02-18,0.0
1995-02-19,0.0
1995-02-20,0.0
1995-02-21,3276.0
1995-02-22,2671.0
1995-02-23,4456.0
1995-02-24,4556.0
1995-02-25,0.0
1995-02-26,0.0
1995-02-27,5547.0
1995-02-28,3723.0
1995-03-01,7081.0
1995-03-02,2734.0
1995-03-03,3399.0
1995-03-04,0.0
1995-03-05,0.0
1995-03-06,5705.0
1995-03-07,2611.0
1995-03-08,4877.0
1995-03-09,3343.0
1995-03-10,5492.0
1995-03-11,0.0
1995-03-12,0.0
1995-03-13,4211.0
1995-03-14,3515.0
1995-03-15,2559.0
1995-03-16,3661.0
1995-03-17,4062.0
1995-03-18,0.0
1995-03-19,0.0
1995-03-20,2951.0
1995-03-21,2250.0
1995-03-22,4386.0
1995-03-23,2786.0
1995-03-24,3684.0
1995-03-25,0.0
1995-03-26,0.0
1995-03-27,5555.0
1995-03-28,2496.0
1995-03-29,2495.0
1995-03-30,1480.0
1995-03-31,5461.0
1995-04-01,0.0
1995-04-02,0.0
1995-04-03,6101.0
1995-04-04,2768.0
1995-04-05,2374.0
1995-04-06,3508.0
1995-04-07,3490.0
1995-04-08,0.0
1995-04-09,0.0
